id,user_id,estado,edad,sexo,coordinates,fechaCaptura
73c67d7b-371e-481e-a1fd-47a31d8bf0b4,1,Robusta,Neonatas,0,"-90.29996830771798,-0.7379556386573596",2024-08-13T20:35:46.290Z
aced2826-bf0f-4b57-8c99-ba1def969199,5,Esquelética,Adultas,0,"-90.29639106555015,-0.7371224719522985",2024-08-17T04:48:59.858Z
180bb17e-5f5f-47a1-96a9-3d89cc8982ca,4,Robusta,Ancianas,1,"-90.30294856306185,-0.7416220369251544",2024-08-14T21:36:59.283Z
095e2cad-b0a5-4d93-b227-7db2fd5f3d94,4,Saludable,Jóvenes,0,"-90.29970861554118,-0.7446693640676687",2024-08-17T18:55:19.323Z
af42352e-5030-4028-9233-e74d2abfcbee,1,Robusta,Ancianas,1,"-90.29343282579217,-0.7423468066447144",2024-07-20T08:19:17.464Z
1397162e-6305-4027-965b-d981f86849ac,1,Muerta,Jóvenes,0,"-90.30127732555032,-0.7395464955725657",2024-07-18T07:02:23.027Z
8284fc04-3ed9-447f-8788-163fb34cdd42,2,Esquelética,Adultas,0,"-90.29756160436304,-0.7406610574031062",2024-08-11T08:34:57.932Z
9cebd66b-12f2-48a2-a988-4693e680c38c,4,Robusta,Adultas,1,"-90.30324735138737,-0.7411901047846441",2024-08-11T08:07:44.360Z
0457fb8a-4621-4aa5-aca3-9de4dd3088f2,5,Esquelética,Neonatas,0,"-90.30510048971291,-0.7358301005175233",2024-08-10T22:09:05.405Z
869bd655-2101-4bac-979c-7a2a20be8fa1,1,Delgada,Jóvenes,0,"-90.30733896347212,-0.7392348669501838",2024-07-26T20:28:46.114Z
706d0db2-2c3a-42bd-964c-6d687e03bd25,1,Robusta,Jóvenes,0,"-90.29973906568581,-0.7393668817155282",2024-07-31T18:04:40.520Z
ee88d54e-ea96-41ff-a750-4eb7d1bafcf4,3,Saludable,Adultas,1,"-90.29979772111449,-0.7436402355296908",2024-07-20T01:32:06.239Z
83c6cd52-1c2b-4e8f-8769-ad875fe5c4af,3,Esquelética,Jóvenes,0,"-90.29978621863219,-0.7363189666762102",2024-07-24T02:08:23.000Z
1614f94a-f8a4-4a4a-ba43-3a14880ca9a9,1,Muerta,Ancianas,0,"-90.30360055663603,-0.7432401301049479",2024-08-07T06:28:00.909Z
75c9c52f-7d3c-44f1-8ad7-86e8d97ca149,5,Esquelética,Jóvenes,1,"-90.29066281965788,-0.7420421602366358",2024-07-18T08:24:15.713Z
38382df9-b954-41e3-9b61-1c807070e37b,5,Esquelética,Ancianas,0,"-90.30628084404765,-0.7414974231121534",2024-08-03T14:16:51.892Z
5308ea2f-d8bb-4b9e-a935-4b66b7eb88a3,5,Muerta,Jóvenes,0,"-90.30545781336944,-0.7374981677408609",2024-07-25T03:30:21.869Z
ae9751bd-48f0-4f0d-9820-ab476384e4af,4,Muerta,Jóvenes,1,"-90.30423892013276,-0.7362662713738356",2024-08-12T09:16:39.314Z
5fcdc532-d843-4e04-9ea8-727ad8741faa,5,Esquelética,Neonatas,0,"-90.28967780982086,-0.7448539387148317",2024-08-15T19:13:07.433Z
c50cbaab-3b9f-4125-b4d6-2827ac2e9e57,2,Robusta,Jóvenes,0,"-90.29086229472881,-0.7438584023140531",2024-08-15T00:24:22.943Z
0ec2b74b-7940-4aeb-8a18-64ca59c0fbbf,2,Esquelética,Neonatas,0,"-90.29525333695746,-0.7446840786237439",2024-07-23T02:57:13.349Z
971fdd9a-b319-48ab-b505-f197d02965ab,5,Delgada,Jóvenes,1,"-90.30649509354643,-0.7416975885097892",2024-08-03T07:25:42.563Z
ec18977b-ff01-4023-9ce6-dfd854187428,1,Delgada,Jóvenes,0,"-90.30360832549557,-0.7369541640478725",2024-08-07T23:54:27.284Z
c7f97b9f-bd89-4c66-99ac-866e920a6ced,1,Saludable,Neonatas,0,"-90.29319630402048,-0.7445210279675535",2024-08-06T13:28:15.366Z
00c7a736-dc37-4bab-b6ea-05daa21fdf5d,4,Esquelética,Ancianas,0,"-90.29496167270077,-0.7387070265190306",2024-08-09T21:09:56.489Z
06be146a-d900-4ff3-98a2-e8e2c1ff9975,1,Saludable,Neonatas,0,"-90.29035703033112,-0.7423134426914124",2024-08-09T01:26:49.881Z
1cdfa63f-26dc-4868-a5f4-ae183eccb3f2,5,Esquelética,Jóvenes,1,"-90.29652225730221,-0.7445302897950213",2024-08-07T04:59:51.105Z
c7e044a7-7192-4750-b2b4-3c5c3ea3635b,1,Robusta,Jóvenes,0,"-90.29536706576822,-0.7390834414252289",2024-07-31T10:36:19.408Z
78d5cd97-d4fe-4d89-a552-7d2a7d398319,2,Saludable,Jóvenes,0,"-90.29749907425693,-0.7395089986946072",2024-08-15T19:30:44.705Z
ddbb320f-be5e-4ab4-a15a-9caac8107fd3,2,Delgada,Adultas,1,"-90.29663219539503,-0.7400254253804995",2024-07-23T10:52:49.587Z
4353d852-8607-4a49-a4de-81464d23c941,2,Esquelética,Ancianas,1,"-90.29709747075931,-0.7447288842918995",2024-07-23T22:21:35.195Z
58bff942-bcac-429e-af54-2b1dade5f667,4,Esquelética,Neonatas,1,"-90.2991865770314,-0.7397047647728241",2024-08-01T04:15:53.566Z
58a5e3b4-c6c8-40a9-a0da-89799d1e0a12,4,Robusta,Jóvenes,1,"-90.29176671829245,-0.7400937728884434",2024-08-13T10:36:17.472Z
3a350db9-6532-433d-89b7-2b2041e75915,1,Esquelética,Neonatas,0,"-90.30899618768801,-0.7422835699581668",2024-08-06T22:47:30.785Z
2c376d78-978a-43dd-9a5e-3453816e3bdf,3,Muerta,Jóvenes,0,"-90.28862296320746,-0.7449239309377671",2024-08-16T22:45:20.363Z
d015034e-e9f1-421e-bb20-bfbc46f0cc81,1,Esquelética,Neonatas,0,"-90.30650055679206,-0.7369384304270487",2024-07-27T06:48:02.690Z
1776f136-4487-4dc5-9536-d72ace419d5c,5,Esquelética,Jóvenes,0,"-90.29812157283332,-0.7441308453523825",2024-07-26T02:39:32.894Z
204c4384-0bfe-490d-8477-3131f65cc10f,3,Robusta,Neonatas,0,"-90.3042853578122,-0.7358300637361583",2024-08-17T13:39:26.460Z
9908004e-7f5e-4cd0-b5a8-1747912ccac5,1,Saludable,Neonatas,1,"-90.30401960663801,-0.7365541730153347",2024-07-23T06:20:32.855Z
263a3449-f1e5-4246-a064-2f131059cdc4,3,Muerta,Ancianas,0,"-90.3026120876882,-0.7395530526404552",2024-08-03T18:38:34.164Z
dd74e6a9-7f34-4cea-81b3-1c715c153734,3,Saludable,Adultas,1,"-90.30823972658304,-0.7402931242929496",2024-08-17T05:15:40.234Z
b50c476d-3240-4f29-96df-df115d16c7c5,3,Muerta,Adultas,1,"-90.2949848897382,-0.745633858186344",2024-08-09T03:14:05.592Z
c8491901-faea-47bd-a61b-1482a23bf538,3,Muerta,Jóvenes,1,"-90.30276810200947,-0.7401276817540591",2024-08-15T00:21:35.343Z
04ca44c3-a667-472c-b257-e52c30f61a8b,5,Delgada,Adultas,0,"-90.29536606306264,-0.7394502984299566",2024-08-09T13:20:58.452Z
e5378c6b-8a1f-4550-b109-52e6570a6085,4,Robusta,Jóvenes,1,"-90.2984353781135,-0.7424344682498868",2024-08-16T03:31:40.080Z
acfebf53-0f42-4a63-aecb-aa346215f82e,4,Robusta,Adultas,0,"-90.29649519346452,-0.7387028301229402",2024-07-25T12:38:13.415Z
57a34734-b2f4-439c-90d2-67b3a9e32bfb,4,Saludable,Neonatas,1,"-90.29162819808647,-0.743749316586922",2024-08-05T15:34:24.047Z
5ad7f57d-ff38-40d9-85da-b876ac3d35fc,3,Muerta,Jóvenes,1,"-90.30484178758275,-0.7393076958758322",2024-08-05T01:31:49.058Z
5625b68c-010e-47fa-bee8-1c20806f2a75,3,Saludable,Adultas,1,"-90.30224092501838,-0.742871971228159",2024-08-07T06:31:57.516Z
e1ce1955-c9df-4478-bcf7-f94811ae2b55,1,Muerta,Ancianas,1,"-90.29976397447638,-0.73881623460179",2024-08-03T12:40:09.468Z
ffaccdeb-c71f-40e3-9eb1-b5bf4effbd87,2,Robusta,Neonatas,0,"-90.30550614040385,-0.7406233122507513",2024-07-25T07:01:53.357Z
01f0bcda-f041-4ad7-8a42-d578c7eaa366,2,Esquelética,Ancianas,1,"-90.29006832007424,-0.7455761425429163",2024-08-13T13:26:32.772Z
5e4f68b0-9489-4cde-8f8c-ec41dc0c42fd,1,Delgada,Adultas,1,"-90.30265467561456,-0.743142368000269",2024-07-31T05:39:03.388Z
128a798f-0210-40a0-8a3c-4329e9682048,4,Muerta,Neonatas,1,"-90.30616732309193,-0.7373945180181412",2024-07-23T09:26:48.949Z
ed335ba9-3891-4f57-9a9e-9315d72492bc,3,Esquelética,Jóvenes,0,"-90.29986604427201,-0.7363873803502985",2024-08-07T16:07:46.888Z
b0f9459c-e7d9-435a-835d-9a1d7167feb5,4,Delgada,Neonatas,0,"-90.29840938248525,-0.744077595574706",2024-07-24T20:55:54.683Z
b1eb71d8-3220-48e5-8a0f-c8e2292f29dd,1,Muerta,Ancianas,0,"-90.30394160791634,-0.7390908174019098",2024-08-09T10:24:15.988Z
8254bb50-b4a9-42d3-85db-41d2bc135ae2,5,Esquelética,Adultas,0,"-90.30185840773348,-0.7390423140645942",2024-07-24T12:50:28.372Z
d916089a-3a71-4269-a535-77035b8b3aab,5,Delgada,Ancianas,1,"-90.30111526695963,-0.7367906087456447",2024-08-16T04:40:04.123Z
82b0aff3-e166-4386-ac72-523cb1e29397,4,Robusta,Ancianas,0,"-90.28993025697288,-0.743841912749538",2024-07-22T13:47:19.472Z
68dbca32-755f-4467-9232-a6ff6407b5ec,2,Saludable,Ancianas,1,"-90.29412748979037,-0.7424211785970267",2024-08-03T11:30:22.038Z
46efd96f-d1a0-4537-90b8-c3cf2ed9f829,2,Delgada,Ancianas,0,"-90.29569411485811,-0.7417700030963479",2024-08-04T08:46:51.017Z
610d0ff1-9813-424f-8d19-b47c41a3a671,5,Saludable,Ancianas,0,"-90.29051321814235,-0.7441104808721295",2024-07-21T20:40:13.291Z
877fc6e3-64f0-428d-8bd6-bcf65129d18a,2,Muerta,Jóvenes,1,"-90.29461511614512,-0.7379120160370013",2024-08-02T12:28:25.361Z
7ed24f15-74d6-4420-8b00-1a1c048caf31,5,Saludable,Neonatas,0,"-90.29884085881473,-0.7442718961581198",2024-08-12T21:25:10.369Z
97b02a4e-2266-40bd-ade6-6d547588a446,5,Esquelética,Neonatas,0,"-90.29721296941875,-0.7430266270106229",2024-08-08T10:06:28.523Z
76fb3e00-c73d-4df5-aad6-bdab9bf77a17,3,Robusta,Ancianas,1,"-90.29509994915374,-0.7416341060703586",2024-08-05T17:08:36.366Z
9489b50c-c573-4dc4-b552-54202ca070d3,2,Saludable,Ancianas,1,"-90.29576311744363,-0.7433082108070687",2024-07-21T09:49:04.629Z
db3d1bbf-106d-4978-ae47-0764ec6b25d0,5,Delgada,Ancianas,0,"-90.30214826358714,-0.7412642604973565",2024-07-19T23:43:34.170Z
970b7956-c632-4684-8caf-94876efe0020,5,Delgada,Ancianas,1,"-90.30781511128141,-0.7386056780055947",2024-07-26T23:04:06.109Z
bcbbfe91-c1fa-442c-848b-9bf6f0829947,3,Muerta,Neonatas,0,"-90.30718757680525,-0.7366175106894395",2024-07-23T22:19:15.773Z
a537fccc-7323-4733-b196-a8f157348948,5,Delgada,Jóvenes,0,"-90.29592657156188,-0.7433833464945022",2024-08-04T17:57:14.194Z
8d0ec085-698d-4b32-8734-fb30b3959843,2,Esquelética,Ancianas,1,"-90.29878119492952,-0.7410276312055053",2024-07-20T13:59:44.339Z
ad031df2-fd74-405d-9d94-e6fc8b5601c9,5,Robusta,Ancianas,1,"-90.29710772806786,-0.7371566123934816",2024-07-19T07:02:06.445Z
eec8530b-12c3-49b9-99d9-60f41953b356,2,Robusta,Neonatas,1,"-90.30470232888017,-0.7356782432920878",2024-08-07T23:01:58.416Z
3d86f1ff-edbe-4958-87ad-ab21965b218e,4,Saludable,Jóvenes,0,"-90.29963544852575,-0.7403054791761978",2024-08-07T17:26:26.245Z
b33a2fab-b558-4083-9c3a-88a2a5febf78,2,Delgada,Jóvenes,0,"-90.29620542113416,-0.7431162795207235",2024-07-24T12:04:58.139Z
b5bc08bb-3edd-456a-a189-9ea7440cb805,3,Delgada,Ancianas,0,"-90.29621911033966,-0.7438538617390603",2024-07-24T19:10:54.211Z
6450290e-6ee1-4da9-afc3-204ecbdfeb91,2,Robusta,Adultas,0,"-90.29653441706068,-0.7444220976805644",2024-08-13T10:29:25.060Z
3e8ffb78-981f-47c0-bba5-a2618b45a44a,1,Robusta,Ancianas,1,"-90.3006240598507,-0.7434319473991908",2024-07-18T12:55:56.860Z
f1f5d756-167b-4dde-9b79-c7c091631568,4,Delgada,Ancianas,1,"-90.28855569987564,-0.7451737677369833",2024-08-13T12:27:11.260Z
c50a14ef-df59-4711-af18-ee4c57de3763,1,Robusta,Adultas,1,"-90.3084797637739,-0.7383183642148723",2024-08-09T09:17:02.906Z
90efecd2-7805-4ef3-848a-8a890c2ca62d,1,Delgada,Jóvenes,1,"-90.2983329924227,-0.7437510994963101",2024-08-12T00:11:57.224Z
fc8e59c6-dbf0-46ed-bf50-6363177d2618,1,Muerta,Neonatas,1,"-90.30545144190569,-0.7358719960717868",2024-07-28T02:20:32.420Z
3027ada3-04df-4034-8a3b-137e670b7b5d,4,Muerta,Jóvenes,1,"-90.30596602038915,-0.7376415844068043",2024-07-22T23:23:35.797Z
2bf422d7-cbdc-4153-8bc9-2d1c4d6cadc9,1,Robusta,Neonatas,1,"-90.30185867381417,-0.7383700308477908",2024-07-25T01:59:12.684Z
b10211af-68e5-465b-9ff3-f9cdd14cde29,3,Saludable,Adultas,0,"-90.29647905997665,-0.7377868289297151",2024-07-21T16:45:16.367Z
439cb666-ec9a-46f7-8a61-398ac7e1f9b1,2,Saludable,Adultas,0,"-90.29296574100678,-0.7445313649973414",2024-08-09T06:09:22.540Z
2313bed7-24ab-47a8-89a1-d6f147793c3f,3,Muerta,Jóvenes,1,"-90.29030377846915,-0.7452328926605238",2024-07-22T16:10:51.169Z
7dee50a1-d346-42cb-afae-a5566c84981d,4,Saludable,Neonatas,0,"-90.30242001250463,-0.7393855144133403",2024-07-24T06:01:32.535Z
9eac1879-1d7f-4558-aada-84d7b39f21f8,4,Esquelética,Ancianas,0,"-90.28898172893994,-0.7444623814228544",2024-08-01T09:26:32.444Z
20364138-3cc0-4f92-b6c4-88a864b63943,3,Delgada,Jóvenes,1,"-90.29038487461374,-0.7449515173667229",2024-07-18T22:58:54.635Z
e5bd5306-515d-48a9-b12b-df88b77fe7dd,2,Robusta,Neonatas,0,"-90.30511487486885,-0.740000501835956",2024-08-04T11:39:42.116Z
d725d115-cfbb-4e39-811f-6ce12355dc8c,1,Muerta,Ancianas,1,"-90.30364122616916,-0.7433561151993389",2024-07-28T14:33:56.580Z
34cedbef-ed08-4c71-b8fc-63b3966ac346,4,Muerta,Ancianas,1,"-90.29895466596331,-0.736541245124743",2024-08-02T16:49:34.792Z
921b2d4f-0e89-4224-bfb6-5bde42492a39,1,Delgada,Neonatas,0,"-90.29905516231446,-0.7368911575310386",2024-07-20T22:22:28.514Z
e64342a6-062e-496a-abbb-247c39d8d8f4,5,Robusta,Neonatas,1,"-90.30052964448197,-0.7422467329516904",2024-07-31T18:09:36.152Z
4876a7e9-b04b-4763-9832-9fca5d4819c3,2,Esquelética,Jóvenes,0,"-90.305630294926,-0.7359206693883767",2024-08-14T01:58:05.830Z
aeb7dbf5-50c6-4dfc-b44c-31490206d598,2,Robusta,Ancianas,1,"-90.29462637955176,-0.74185663852589",2024-08-02T13:09:25.058Z
169f4e1f-7673-45a3-af1a-41e9c197d8ed,5,Saludable,Neonatas,1,"-90.29570111739386,-0.7442793038795973",2024-08-02T17:30:38.596Z
74e7fa04-19f9-4278-a18d-fc87efde2250,2,Esquelética,Ancianas,1,"-90.29592130129681,-0.741428567136116",2024-07-26T01:09:04.166Z
4e55a35c-fed8-4d0a-a5c7-9c31375b42c8,4,Robusta,Neonatas,1,"-90.29898224387706,-0.7398954942766492",2024-07-19T11:06:19.363Z
bf5cecaf-c190-4935-ac4c-4d93e5bfd9c4,3,Esquelética,Jóvenes,1,"-90.30748863589365,-0.739494069079043",2024-08-06T09:03:47.345Z
4fd4a975-cf01-44ca-b81f-2a73e29bc515,3,Robusta,Adultas,1,"-90.30843545001876,-0.7406637699441271",2024-07-31T20:29:50.422Z
30297a60-1e89-464f-ae23-8c2252dc89e8,5,Saludable,Adultas,0,"-90.2898502301031,-0.7459651433636028",2024-07-31T21:57:27.981Z
6fb4022a-4634-43f5-ae75-09a8d395ea52,2,Saludable,Neonatas,1,"-90.29649007817765,-0.7388915591001846",2024-07-31T02:11:43.037Z
5b83df39-b3d1-485a-abe8-15c961325000,2,Saludable,Ancianas,1,"-90.3027945848763,-0.7431795969740079",2024-07-31T20:51:18.344Z
694c01a8-13a9-4803-a72a-a935eecf61d5,3,Muerta,Jóvenes,1,"-90.30476873445039,-0.7400170521274032",2024-08-01T13:22:04.617Z
d4295f9a-038e-4a23-9610-d6e23fbe9293,4,Esquelética,Jóvenes,1,"-90.30762254493534,-0.7403305203408006",2024-07-23T09:02:10.377Z
0515bcf7-6827-41ef-9be1-aab4edde9aa2,1,Esquelética,Adultas,0,"-90.30224212805267,-0.7418345233263146",2024-08-13T14:21:51.708Z
27083e1d-64a2-43fd-8789-079c8a48eb41,1,Robusta,Ancianas,1,"-90.29378649121946,-0.7429213310156184",2024-07-23T04:38:52.441Z
2dd5d939-d248-45ef-bc60-2284d11dfe8e,2,Saludable,Jóvenes,1,"-90.29489903803328,-0.7446117104136749",2024-08-07T11:56:38.774Z
1afccec1-14a1-4d65-b509-7c28d5679f0d,2,Robusta,Jóvenes,1,"-90.30067911598276,-0.7396448171713053",2024-07-31T19:28:20.366Z
2e5457f7-50d3-474f-8748-721aa574c235,1,Saludable,Adultas,0,"-90.29828249626792,-0.7438765033332082",2024-08-02T04:42:30.344Z
1b8af55e-b668-4a8e-99e6-e5ebe2cdc6e0,2,Saludable,Ancianas,0,"-90.28926710774113,-0.7438167064013861",2024-08-10T18:25:50.844Z
c0d01784-4f21-4cd7-864e-5ab9ee702066,2,Delgada,Jóvenes,0,"-90.29407027191039,-0.7400634370780409",2024-07-20T16:13:10.983Z
6ff37293-c6ae-411f-a909-01debd336c30,3,Saludable,Ancianas,1,"-90.30789952242634,-0.7409674117410118",2024-08-01T20:06:38.707Z
c6fef55a-5bb3-4de0-a88e-a572ad4d2a32,1,Esquelética,Ancianas,0,"-90.30250402264305,-0.7383227943871603",2024-08-11T18:17:33.716Z
f61ef3d6-86a5-4567-8864-bb11fa8a5944,5,Muerta,Jóvenes,0,"-90.29919688135443,-0.7364195273205885",2024-08-12T17:09:35.538Z
3bab8717-84b9-4bb9-b107-606c60b2b80d,3,Robusta,Jóvenes,0,"-90.29424083817304,-0.7441560141391175",2024-07-19T14:21:20.062Z
5dd50bf6-f0a4-465d-a593-775ea1988301,1,Esquelética,Jóvenes,1,"-90.30679008978358,-0.7409204033537242",2024-07-31T16:01:20.176Z
cf9cfae5-b5dc-43fa-882b-dcd2c072c000,3,Esquelética,Ancianas,0,"-90.29654414050123,-0.7429385065634776",2024-08-01T14:21:20.688Z
1ddc19a2-e7b5-4557-b6dd-8933ded143fc,4,Muerta,Jóvenes,0,"-90.3014440273405,-0.7435489600098154",2024-08-07T21:05:17.626Z
a4d979b9-6e19-4555-9a84-28d21d0d5204,1,Muerta,Adultas,0,"-90.30269712990203,-0.7410981947999677",2024-08-11T21:06:02.792Z
b66c0c1d-2fcd-4f08-86a6-4ef1c9c8c547,1,Esquelética,Ancianas,0,"-90.30617826521092,-0.7406122956601819",2024-07-20T07:11:33.934Z
f93e76c6-a423-4de0-8938-2848660e1cd9,1,Saludable,Adultas,0,"-90.30437378487522,-0.7375203196801814",2024-08-06T09:28:52.477Z
b62eafd3-1777-41b8-bea1-471eb3544e0e,3,Esquelética,Ancianas,0,"-90.30614777145675,-0.7413817438427341",2024-08-11T11:50:36.563Z
cde9e419-c458-4758-9e4a-d36af16a642e,5,Esquelética,Jóvenes,0,"-90.30044201333,-0.7388665620345373",2024-08-07T13:44:58.480Z
cb2cc0f2-cfec-4d74-84d0-ef571ac2aa5b,3,Saludable,Ancianas,1,"-90.30527515703453,-0.7384397987809056",2024-07-31T20:40:16.139Z
2592dfb8-a21d-40e3-b770-fe64e97c3dd0,4,Saludable,Adultas,0,"-90.30481113578041,-0.7376058068670364",2024-08-02T01:07:36.900Z
34891207-6bdd-4416-87bc-251614dbf3b1,1,Saludable,Jóvenes,1,"-90.30281480354384,-0.7391555615919584",2024-08-13T11:39:21.714Z
c67e7921-673e-43c0-81d6-596e16b31780,2,Saludable,Neonatas,1,"-90.30777330305435,-0.7372225804434951",2024-07-29T06:25:43.336Z
f619dd05-3d1d-4cda-87e4-c221dfd8e728,3,Delgada,Adultas,0,"-90.28995162772344,-0.7447887261849364",2024-07-31T06:47:03.585Z
1629d1a0-8f9e-4a53-b7e2-19ac1781664a,2,Robusta,Neonatas,1,"-90.29176181894665,-0.745893270973496",2024-08-15T17:37:02.069Z
f5fc38e4-7b2b-4b2e-b95e-2cdff1731f03,5,Delgada,Neonatas,1,"-90.29986812146429,-0.7411012861088991",2024-08-05T10:39:54.168Z
6e6ee5a2-01e3-48c6-a816-7c85385f221f,3,Robusta,Neonatas,1,"-90.29817690609403,-0.738616017385975",2024-08-12T05:43:40.172Z
b984f74e-e237-4968-96f3-a3d71d4d42e1,5,Esquelética,Jóvenes,1,"-90.30789266653976,-0.7426970632639944",2024-08-04T20:14:18.353Z
47c8094e-143d-4ade-a356-d1e418c5e53a,5,Muerta,Neonatas,1,"-90.29190738204302,-0.7414047287291399",2024-08-11T00:57:29.927Z
d2405627-7072-4721-b48f-1cbef46e5856,2,Delgada,Ancianas,1,"-90.30623361266164,-0.7349055682941401",2024-07-22T03:13:19.811Z
3a6c45c8-2938-42c9-a6a1-f076c6780d36,5,Robusta,Jóvenes,1,"-90.3028447815341,-0.7405857445199715",2024-08-16T18:00:33.427Z
de3275a3-e272-4950-9af7-a9b305b0aeb0,3,Saludable,Adultas,0,"-90.30720120865759,-0.738301518061237",2024-07-27T14:37:54.338Z
b74d90d9-d3df-443c-ac05-487a0bd29484,3,Robusta,Ancianas,1,"-90.30385438972516,-0.7376867061945082",2024-08-10T04:15:05.532Z
ceb0c935-52b3-4177-9f35-956fb42ac7cc,4,Delgada,Adultas,0,"-90.29535856505649,-0.7450600326592163",2024-07-20T01:45:14.045Z
e7f3ef6f-4465-47b3-ab6b-99fb1e6ba7c4,4,Saludable,Jóvenes,0,"-90.29513233315396,-0.7433906012652647",2024-08-13T00:49:43.360Z
acc97e47-75af-4bad-9e30-40fcce799bd2,4,Saludable,Adultas,1,"-90.30405968280985,-0.7392397901245268",2024-07-30T20:20:50.329Z
21a417c5-75b9-4400-b1e9-ef9dd37f281c,4,Saludable,Jóvenes,1,"-90.30177058025818,-0.7371019717899019",2024-08-13T07:46:33.975Z
6912a50f-beef-4a4d-877c-f1267550d1bb,4,Esquelética,Jóvenes,1,"-90.28977013820031,-0.7452182392019354",2024-07-23T00:23:53.566Z
e0686896-ac67-4250-a690-38faaa313026,4,Robusta,Adultas,0,"-90.29601724916435,-0.7441524568268503",2024-08-15T05:18:15.612Z
c4ad6dde-a715-4450-91ec-7902d7a421b1,3,Robusta,Neonatas,0,"-90.30350786769074,-0.7440524412785513",2024-07-26T03:01:24.364Z
8158abcf-0c12-4fda-82b1-200ac17dfbda,3,Delgada,Jóvenes,1,"-90.29219291360884,-0.7407970155624399",2024-07-20T16:30:13.034Z
d1b82f5d-2d55-41b9-a01a-a6191562fffc,5,Esquelética,Ancianas,0,"-90.30102984701585,-0.7428744091836714",2024-08-07T20:06:13.533Z
57bc74b8-f090-4355-b01e-d8e8f7455aa7,3,Robusta,Jóvenes,1,"-90.29698698674568,-0.7448458335561525",2024-08-07T08:50:50.136Z
ef7d3c0b-7c64-4f27-8495-59957574645b,3,Esquelética,Ancianas,1,"-90.30010692331642,-0.7362506612610354",2024-07-25T07:34:27.619Z
366435b9-61e2-404a-95f1-4c76df4283fe,5,Delgada,Adultas,0,"-90.29136035781431,-0.7429063490486324",2024-08-07T12:47:34.636Z
ad80c114-b901-410c-bb06-2882af595141,2,Esquelética,Ancianas,1,"-90.29779739082855,-0.740105192434097",2024-07-23T16:55:49.571Z
73bf9e9f-f94c-4e2f-8e05-82722cd78c02,3,Muerta,Ancianas,0,"-90.30226583108329,-0.7400171193190022",2024-08-13T02:24:29.940Z
fb12035f-7fea-4c93-8e09-319dcdb36434,5,Esquelética,Ancianas,0,"-90.30236655666316,-0.7357615379324066",2024-08-14T10:44:22.848Z
5139c9ab-ee7f-48b3-9f3e-12ccc9b0a20d,4,Saludable,Jóvenes,1,"-90.29980832444271,-0.741329419155995",2024-07-27T17:41:53.876Z
05290cf0-973a-49d6-adb8-42f1eebf3f2e,1,Esquelética,Jóvenes,0,"-90.29636615824988,-0.7454254606741789",2024-08-04T01:16:31.382Z
dc31cc20-b529-4bd8-87b3-e551815ab87e,1,Esquelética,Ancianas,0,"-90.30349963616715,-0.7379733041189785",2024-07-22T13:44:22.331Z
696b33f4-50ed-471e-848b-cbc90bfe8adc,3,Delgada,Adultas,1,"-90.29878722825634,-0.7403105445938242",2024-08-17T07:38:24.792Z
1e6533c3-41da-4f38-baec-c87009061fa6,3,Robusta,Ancianas,1,"-90.29565155041148,-0.741915278237084",2024-08-08T14:07:52.244Z
ebd4889a-cd44-43d1-952a-f4179ce8d34e,4,Muerta,Jóvenes,1,"-90.3011261554662,-0.7403627798424972",2024-08-16T10:57:48.028Z
26fa24d2-1dc6-40fe-82b2-dacaae79cff1,3,Muerta,Jóvenes,0,"-90.30553441782645,-0.7358634196999336",2024-08-11T13:20:04.725Z
b676ca2c-af40-485e-b52a-b45654f93c88,3,Delgada,Ancianas,1,"-90.29752822113039,-0.7446490854298772",2024-07-23T06:12:25.555Z
3f5afd4e-184d-449d-9616-816a734169dc,5,Robusta,Jóvenes,0,"-90.30195341525801,-0.7376500380514123",2024-08-12T08:09:42.160Z
529d5637-84ec-4f19-a708-d3d9e1aea854,3,Muerta,Jóvenes,1,"-90.29343675918815,-0.7402094251224876",2024-08-03T20:04:15.420Z
e415efa3-8be3-4a6d-bac0-2a2501bd9bfe,1,Robusta,Jóvenes,1,"-90.29851143778512,-0.7374154307936234",2024-08-16T08:58:18.641Z
a5914b94-4328-41d2-b96a-0f2c218734c3,1,Delgada,Adultas,1,"-90.2975592451147,-0.7371333516543342",2024-07-20T02:13:04.495Z
3eef4f04-aafb-431f-81aa-59292a7f091b,1,Robusta,Adultas,0,"-90.29855958207739,-0.7367646038694654",2024-07-20T21:36:04.555Z
cd7f5668-785a-4260-b8e9-4568c69d491f,5,Robusta,Jóvenes,0,"-90.29686173802115,-0.7404742899019529",2024-07-29T16:55:08.174Z
bd20b17f-0bf2-483c-ab52-e0f81ee71ce3,2,Muerta,Jóvenes,1,"-90.3003921070093,-0.740827583548904",2024-08-04T13:52:43.526Z
c7555230-2d90-4d73-8c3f-7d1c2bcdd7c7,3,Saludable,Neonatas,1,"-90.29909187847856,-0.7420682058186511",2024-08-04T11:00:07.066Z
f3b99ac1-e6b3-4c48-a60f-b09b8740a5de,5,Robusta,Adultas,1,"-90.29520199088108,-0.7445941565204224",2024-07-23T03:53:57.616Z
00538c8e-cff3-40c0-8986-bba5971b8878,2,Robusta,Ancianas,0,"-90.2986238423363,-0.7382864892675834",2024-08-17T02:12:41.539Z
